datetime,irradience,irradience_top,power,sun_elevation,sun_azimuth
2022-01-04 13:00:00+00:00,10.42,378.25,25388.0,0.25758066546783454,3.4629436842969294
2022-01-04 13:15:00+00:00,10.61,345.02,16452.0,0.24329092748256262,3.5234835455364704
2022-01-04 13:30:00+00:00,10.61,345.02,14740.0,0.22668399489827998,3.583161983025754
2022-01-04 13:45:00+00:00,12.37,298.68,18550.0,0.2078533159235694,3.641898854578542
2022-01-04 14:00:00+00:00,12.37,298.68,26437.0,0.18689978871197457,3.6996353414046217
2022-01-04 14:15:00+00:00,7.37,240.02,6843.0,0.16392980766151358,3.7563337989361765
2022-01-04 14:30:00+00:00,7.37,240.02,5536.0,0.13905343412542423,3.8119770364469945
2022-01-04 14:45:00+00:00,7.27,170.06,3593.0,0.11238276356065562,3.8665671345333434
2022-01-05 08:45:00+00:00,20.63,157.19,7547.0,0.12142059692617203,2.431332757228994
2022-01-05 09:00:00+00:00,20.63,157.19,5123.0,0.1476511483639044,2.4862441053957864
2022-01-05 09:15:00+00:00,29.37,229.32,8227.0,0.17205607020636085,2.542216315052207
2022-01-05 09:30:00+00:00,29.44,257.95,8624.0,0.19452335925364114,2.5992465111320184
2022-01-05 09:45:00+00:00,29.71,284.08,15276.0,0.2149434462426016,2.6573121142748075
2022-01-05 10:00:00+00:00,30.16,308.04,11403.0,0.23321089997684014,2.7163697678259475
2022-01-05 10:15:00+00:00,32.79,339.24,13059.0,0.24922629935784832,2.7763547259253194
2022-01-05 10:30:00+00:00,34.27,356.58,13217.0,0.2628982237602183,2.837180878818446
2022-01-05 10:45:00+00:00,36.86,371.44,35538.0,0.27414528575081043,2.898741571955674
2022-01-05 11:00:00+00:00,40.41,384.13,31741.0,0.28289809654457637,2.9609112589927697
2022-01-05 11:15:00+00:00,65.3,397.48,25031.0,0.28910106638750993,3.023548039446484
2022-01-05 11:30:00+00:00,115.41,402.35,106662.0,0.29271393291463293,3.0864970589598943
2022-01-05 11:45:00+00:00,130.7,404.92,127378.0,0.2937129115862396,3.1495945943391184
2022-01-05 12:00:00+00:00,115.51,405.48,76357.0,0.2920913955003193,3.2126726466868427
2022-01-05 12:15:00+00:00,86.94,400.07,79876.0,0.28786015281757577,3.2755638111492305
2022-01-05 12:30:00+00:00,88.3,392.13,53500.0,0.28104700679872646,3.338106086757829
2022-01-05 12:45:00+00:00,92.91,382.24,45627.0,0.2716960244452585,3.400147370274184
2022-01-05 13:00:00+00:00,100.36,370.64,23467.0,0.2598662656351329,3.461549412907591
2022-01-05 13:15:00+00:00,98.09,346.84,14673.0,0.2456301827773861,3.5221910045604505
